ticker,list_name,list_date,reason
LCID,sec_clean_gappers,2026-04-03,no_next_trading_day
MHH,sec_clean_gappers,2026-04-03,no_next_trading_day
MTNB,sec_clean_gappers,2026-04-03,no_next_trading_day
FOAC,sec_clean_gappers,2026-04-03,no_price_data
GETY,sec_clean_gappers,2026-04-03,no_next_trading_day
KZR,sec_clean_gappers,2026-04-03,no_next_trading_day
HVII,sec_clean_gappers,2026-04-03,no_next_trading_day
NMTC,sec_clean_gappers,2026-04-03,no_next_trading_day
TACT,sec_clean_gappers,2026-04-03,no_next_trading_day
MELI,sec_clean_gappers,2026-04-03,no_next_trading_day
HFFG,sec_clean_gappers,2026-04-03,no_next_trading_day
ROCK,sec_clean_gappers,2026-04-03,no_next_trading_day
NREF-PA,sec_clean_gappers,2026-04-03,no_next_trading_day
ODC,sec_clean_gappers,2026-04-03,no_next_trading_day
IPEX,sec_clean_gappers,2026-04-03,no_next_trading_day
FRMM,sec_clean_gappers,2026-04-03,no_next_trading_day
ENTX,sec_clean_gappers,2026-04-03,no_next_trading_day
RDN,sec_clean_gappers,2026-04-03,no_next_trading_day
BTMD,sec_clean_gappers,2026-04-03,no_next_trading_day
GDRX,sec_clean_gappers,2026-04-03,no_next_trading_day
RXT,sec_clean_gappers,2026-04-03,no_next_trading_day
FLNC,sec_clean_gappers,2026-04-03,no_next_trading_day
CLYM,sec_clean_gappers,2026-04-03,no_next_trading_day
A,sec_clean_gappers,2026-04-03,no_next_trading_day
AEON,sec_clean_gappers,2026-04-03,no_next_trading_day
AAPL,sec_clean_value,2026-04-03,no_next_trading_day
ALAB,sec_clean_value,2026-04-03,no_next_trading_day
ANET,sec_clean_value,2026-04-03,no_next_trading_day
ABBV,sec_clean_value,2026-04-03,no_next_trading_day
A,sec_clean_value,2026-04-03,no_next_trading_day
BLK,sec_clean_value,2026-04-03,no_next_trading_day
AUPH,sec_clean_value,2026-04-03,no_next_trading_day
ALMU,sec_clean_value,2026-04-03,no_next_trading_day
BNTX,sec_clean_value,2026-04-03,no_next_trading_day
AGI,sec_clean_value,2026-04-03,no_next_trading_day
AAPL,sec_clean_moat_core,2026-04-03,no_next_trading_day
ABBV,sec_clean_moat_core,2026-04-03,no_next_trading_day
A,sec_clean_moat_core,2026-04-03,no_next_trading_day
BLK,sec_clean_moat_core,2026-04-03,no_next_trading_day
ALAB,sec_clean_moat_core,2026-04-03,no_next_trading_day
ANET,sec_clean_moat_core,2026-04-03,no_next_trading_day
AUPH,sec_clean_moat_core,2026-04-03,no_next_trading_day
C-PR,sec_top_gappers,2026-04-03,no_next_trading_day
SLNHP,sec_top_gappers,2026-04-03,no_next_trading_day
DMII,sec_top_gappers,2026-04-03,no_next_trading_day
NXDT-PA,sec_top_gappers,2026-04-03,no_next_trading_day
NWE,sec_top_gappers,2026-04-03,no_next_trading_day
BATL,sec_top_gappers,2026-04-03,no_next_trading_day
BITF,sec_top_gappers,2026-04-03,no_next_trading_day
MOBX,sec_top_gappers,2026-04-03,no_next_trading_day
BKTI,sec_top_gappers,2026-04-03,no_next_trading_day
TBNRL,sec_top_gappers,2026-04-03,no_next_trading_day
KNTK,sec_top_gappers,2026-04-03,no_next_trading_day
ADVB,sec_top_gappers,2026-04-03,no_next_trading_day
HSCS,sec_top_gappers,2026-04-03,no_next_trading_day
SBET,sec_top_gappers,2026-04-03,no_next_trading_day
CRAC,sec_top_gappers,2026-04-03,no_next_trading_day
LCID,sec_top_gappers,2026-04-03,no_next_trading_day
MHH,sec_top_gappers,2026-04-03,no_next_trading_day
MTNB,sec_top_gappers,2026-04-03,no_next_trading_day
FOAC,sec_top_gappers,2026-04-03,no_price_data
GETY,sec_top_gappers,2026-04-03,no_next_trading_day
KZR,sec_top_gappers,2026-04-03,no_next_trading_day
HVII,sec_top_gappers,2026-04-03,no_next_trading_day
NMTC,sec_top_gappers,2026-04-03,no_next_trading_day
TACT,sec_top_gappers,2026-04-03,no_next_trading_day
MELI,sec_top_gappers,2026-04-03,no_next_trading_day
HFFG,sec_top_gappers,2026-04-03,no_next_trading_day
ROCK,sec_top_gappers,2026-04-03,no_next_trading_day
NREF-PA,sec_top_gappers,2026-04-03,no_next_trading_day
ODC,sec_top_gappers,2026-04-03,no_next_trading_day
IPEX,sec_top_gappers,2026-04-03,no_next_trading_day
FRMM,sec_top_gappers,2026-04-03,no_next_trading_day
ENTX,sec_top_gappers,2026-04-03,no_next_trading_day
RDN,sec_top_gappers,2026-04-03,no_next_trading_day
BTMD,sec_top_gappers,2026-04-03,no_next_trading_day
GDRX,sec_top_gappers,2026-04-03,no_next_trading_day
RXT,sec_top_gappers,2026-04-03,no_next_trading_day
FLNC,sec_top_gappers,2026-04-03,no_next_trading_day
CLYM,sec_top_gappers,2026-04-03,no_next_trading_day
A,sec_top_gappers,2026-04-03,no_next_trading_day
AEON,sec_top_gappers,2026-04-03,no_next_trading_day
BLK,sec_top_gappers,2026-04-03,no_next_trading_day
DH,sec_top_gappers,2026-04-03,no_next_trading_day
DTSS,sec_top_gappers,2026-04-03,no_next_trading_day
VVOS,sec_top_gappers,2026-04-03,no_next_trading_day
WHR-PA,sec_top_gappers,2026-04-03,no_next_trading_day
NEWTH,sec_top_gappers,2026-04-03,no_next_trading_day
CCIX,sec_top_gappers,2026-04-03,no_next_trading_day
NTHI,sec_top_gappers,2026-04-03,no_next_trading_day
AUPH,sec_top_gappers,2026-04-03,no_next_trading_day
FLY,sec_top_gappers,2026-04-03,no_next_trading_day
FIS,sec_top_gappers,2026-04-03,no_next_trading_day
VEEE,sec_top_gappers,2026-04-03,no_next_trading_day
FBLG,sec_top_gappers,2026-04-03,no_next_trading_day
NMPA,sec_top_gappers,2026-04-03,no_price_data
CURV,sec_top_gappers,2026-04-03,no_next_trading_day
KRMD,sec_top_gappers,2026-04-03,no_next_trading_day
BRRW,sec_top_gappers,2026-04-03,no_price_data
GDC,sec_top_gappers,2026-04-03,no_next_trading_day
WIMI,sec_top_gappers,2026-04-03,no_next_trading_day
JENA-RI,sec_top_gappers,2026-04-03,no_next_trading_day
CURLF,sec_top_gappers,2026-04-03,no_next_trading_day
UBXG,sec_top_gappers,2026-04-03,no_next_trading_day
CLRO,sec_top_gappers,2026-04-03,no_next_trading_day
VMAR,sec_top_gappers,2026-04-03,no_next_trading_day
ELOG,sec_top_gappers,2026-04-03,no_next_trading_day
SKYE,sec_top_gappers,2026-04-03,no_next_trading_day
AIOS,sec_top_gappers,2026-04-03,no_next_trading_day
RSKD,sec_top_gappers,2026-04-03,no_next_trading_day
INM,sec_top_gappers,2026-04-03,no_next_trading_day
ENSC,sec_top_gappers,2026-04-03,no_next_trading_day
SPAI,sec_top_gappers,2026-04-03,no_next_trading_day
ABBV,sec_top_gappers,2026-04-03,no_next_trading_day
TRNR,sec_top_gappers,2026-04-03,no_next_trading_day
MBNKO,sec_top_gappers,2026-04-03,no_next_trading_day
RKDA,sec_top_gappers,2026-04-03,no_next_trading_day
AGAE,sec_top_gappers,2026-04-03,no_next_trading_day
ARAI,sec_top_gappers,2026-04-03,no_next_trading_day
RYTM,sec_top_gappers,2026-04-03,no_next_trading_day
CNEY,sec_top_gappers,2026-04-03,no_next_trading_day
CNCK,sec_top_gappers,2026-04-03,no_next_trading_day
MARA,sec_top_gappers,2026-04-03,no_next_trading_day
CAST,sec_top_gappers,2026-04-03,no_next_trading_day
VIVS,sec_top_gappers,2026-04-03,no_next_trading_day
PHR,sec_top_gappers,2026-04-03,no_next_trading_day
NSPR,sec_top_gappers,2026-04-03,no_next_trading_day
ESGH,sec_top_gappers,2026-04-03,no_next_trading_day
FMAC,sec_top_gappers,2026-04-03,no_price_data
AMCX,sec_top_gappers,2026-04-03,no_next_trading_day
USAU,sec_top_gappers,2026-04-03,no_next_trading_day
IBN,sec_top_gappers,2026-04-03,no_next_trading_day
AERT,sec_top_gappers,2026-04-03,no_next_trading_day
RCMT,sec_top_gappers,2026-04-03,no_next_trading_day
MOG-B,sec_top_gappers,2026-04-03,no_next_trading_day
MWYN,sec_top_gappers,2026-04-03,no_next_trading_day
LYEL,sec_top_gappers,2026-04-03,no_next_trading_day
KLRS,sec_top_gappers,2026-04-03,no_next_trading_day
AXIA-P,sec_top_gappers,2026-04-03,no_next_trading_day
CITR,sec_top_gappers,2026-04-03,no_next_trading_day
INDP,sec_top_gappers,2026-04-03,no_next_trading_day
MDWD,sec_top_gappers,2026-04-03,no_next_trading_day
DNLI,sec_top_gappers,2026-04-03,no_next_trading_day
NIXX,sec_top_gappers,2026-04-03,no_next_trading_day
WW,sec_top_gappers,2026-04-03,no_next_trading_day
BHM,sec_top_gappers,2026-04-03,no_next_trading_day
GGRO,sec_top_gappers,2026-04-03,no_price_data
VYLD,sec_top_gappers,2026-04-03,no_next_trading_day
AHT-PI,sec_top_gappers,2026-04-03,no_next_trading_day
EMBJ,sec_top_gappers,2026-04-03,no_next_trading_day
IWFL,sec_top_gappers,2026-04-03,no_next_trading_day
PBR-A,sec_top_gappers,2026-04-03,no_next_trading_day
CGAU,sec_top_gappers,2026-04-03,no_next_trading_day
ELBM,sec_top_gappers,2026-04-03,no_next_trading_day
HSLV,sec_top_gappers,2026-04-03,no_next_trading_day
JEF,sec_top_gappers,2026-04-03,no_next_trading_day
SOBO,sec_top_gappers,2026-04-03,no_next_trading_day
EVGN,sec_top_gappers,2026-04-03,no_next_trading_day
MINE,sec_top_gappers,2026-04-03,no_next_trading_day
NTCL,sec_top_gappers,2026-04-03,no_next_trading_day
RLMD,sec_top_gappers,2026-04-03,no_next_trading_day
VLDX,sec_top_gappers,2026-04-03,no_price_data
ARCXF,sec_top_gappers,2026-04-03,no_next_trading_day
GLNG,sec_top_gappers,2026-04-03,no_next_trading_day
SB-PC,sec_top_gappers,2026-04-03,no_next_trading_day
BBU,sec_top_gappers,2026-04-03,no_next_trading_day
TII,sec_top_gappers,2026-04-03,no_next_trading_day
TBBB,sec_top_gappers,2026-04-03,no_next_trading_day
MCTA,sec_top_gappers,2026-04-03,no_next_trading_day
IFRX,sec_top_gappers,2026-04-03,no_next_trading_day
BNTX,sec_top_gappers,2026-04-03,no_next_trading_day
QH,sec_top_gappers,2026-04-03,no_next_trading_day
MNYW,sec_top_gappers,2026-04-03,no_price_data
MU,sec_top_gappers,2026-04-03,no_next_trading_day
FBK,sec_top_gappers,2026-04-03,no_next_trading_day
LFST,sec_top_gappers,2026-04-03,no_next_trading_day
COTY,sec_top_gappers,2026-04-03,no_next_trading_day
MVST,sec_top_gappers,2026-04-03,no_next_trading_day
WLFC,sec_top_gappers,2026-04-03,no_next_trading_day
SEMR,sec_top_gappers,2026-04-03,no_next_trading_day
PUBM,sec_top_gappers,2026-04-03,no_next_trading_day
BSQKZ,sec_top_gappers,2026-04-03,no_next_trading_day
WTW,sec_top_gappers,2026-04-03,no_next_trading_day
DLTR,sec_top_gappers,2026-04-03,no_next_trading_day
OPTU,sec_top_gappers,2026-04-03,no_next_trading_day
WHWK,sec_top_gappers,2026-04-03,no_next_trading_day
CANF,sec_top_gappers,2026-04-03,no_next_trading_day
AARD,sec_top_gappers,2026-04-03,no_next_trading_day
INTC,sec_top_gappers,2026-04-03,no_next_trading_day
BAK,sec_top_gappers,2026-04-03,no_next_trading_day
DEFT,sec_top_gappers,2026-04-03,no_next_trading_day
AKAN,sec_top_gappers,2026-04-03,no_next_trading_day
DSL,sec_top_gappers,2026-04-03,no_next_trading_day
ELPW,sec_top_gappers,2026-04-03,no_next_trading_day
TU,sec_top_gappers,2026-04-03,no_next_trading_day
ALC,sec_top_gappers,2026-04-03,no_next_trading_day
LAES,sec_top_gappers,2026-04-03,no_next_trading_day
WSKEF,sec_top_gappers,2026-04-03,no_next_trading_day
TLPPF,sec_top_gappers,2026-04-03,no_next_trading_day
LLOBF,sec_top_gappers,2026-04-03,no_next_trading_day
RBSPF,sec_top_gappers,2026-04-03,no_next_trading_day
ORIO,sec_top_gappers,2026-04-03,no_next_trading_day
PAVM,sec_top_gappers,2026-04-03,no_next_trading_day
TNET,sec_top_gappers,2026-04-03,no_next_trading_day
FJET,sec_top_gappers,2026-04-03,no_next_trading_day
TAPR,sec_top_gappers,2026-04-03,no_next_trading_day
GSCE,sec_top_gappers,2026-04-03,no_next_trading_day
HAFC,sec_top_gappers,2026-04-03,no_next_trading_day
RDGT,sec_top_gappers,2026-04-03,no_next_trading_day
INTJ,sec_top_gappers,2026-04-03,no_next_trading_day
HAFN,sec_top_gappers,2026-04-03,no_next_trading_day
WBUY,sec_top_gappers,2026-04-03,no_next_trading_day
EC,sec_top_gappers,2026-04-03,no_next_trading_day
ABEV,sec_top_gappers,2026-04-03,no_next_trading_day
SUZ,sec_top_gappers,2026-04-03,no_next_trading_day
ZCSH,sec_top_gappers,2026-04-03,no_next_trading_day
NOMA,sec_top_gappers,2026-04-03,no_next_trading_day
RNWW,sec_top_gappers,2026-04-03,no_price_data
TOYWF,sec_top_gappers,2026-04-03,no_price_data
ZBAO,sec_top_gappers,2026-04-03,no_next_trading_day
FSM,sec_top_gappers,2026-04-03,no_next_trading_day
ITUB,sec_top_gappers,2026-04-03,no_next_trading_day
STQN,sec_top_gappers,2026-04-03,no_next_trading_day
ALMU,sec_top_gappers,2026-04-03,no_next_trading_day
ALAB,sec_top_gappers,2026-04-03,no_next_trading_day
ANET,sec_top_gappers,2026-04-03,no_next_trading_day
AAPL,sec_top_gappers,2026-04-03,no_next_trading_day
PPENF,sec_top_gappers,2026-04-03,no_next_trading_day
FRSH,sec_top_gappers,2026-04-03,no_next_trading_day
NKTX,sec_top_gappers,2026-04-03,no_next_trading_day
NRSN,sec_top_gappers,2026-04-03,no_next_trading_day
SGBAF,sec_top_gappers,2026-04-03,no_next_trading_day
VSA,sec_top_gappers,2026-04-03,no_next_trading_day
MLCMF,sec_top_gappers,2026-04-03,no_next_trading_day
NAAS,sec_top_gappers,2026-04-03,no_next_trading_day
MASK,sec_top_gappers,2026-04-03,no_next_trading_day
MLEC,sec_top_gappers,2026-04-03,no_next_trading_day
BTAFF,sec_top_gappers,2026-04-03,no_next_trading_day
TNMWF,sec_top_gappers,2026-04-03,no_price_data
AGI,sec_top_gappers,2026-04-03,no_next_trading_day
GFIOF,sec_top_gappers,2026-04-03,no_next_trading_day
AXREF,sec_top_gappers,2026-04-03,no_next_trading_day
HBCYF,sec_top_gappers,2026-04-03,no_next_trading_day
SII,sec_top_gappers,2026-04-03,no_next_trading_day
FLOC,sec_top_gappers,2026-04-03,no_next_trading_day
INVL,sec_top_gappers,2026-04-03,no_price_data
LARK,sec_top_gappers,2026-04-03,no_next_trading_day
RPGL,sec_top_gappers,2026-04-03,no_next_trading_day
FLUX,sec_top_gappers,2026-04-03,no_next_trading_day
PLAG,sec_top_gappers,2026-04-03,no_next_trading_day
PSA-PS,sec_top_gappers,2026-04-03,no_next_trading_day
IMUX,sec_top_gappers,2026-04-03,no_next_trading_day
ORKA,sec_top_gappers,2026-04-03,no_next_trading_day
CCJ,sec_top_gappers,2026-04-03,no_next_trading_day
PUKPF,sec_top_gappers,2026-04-03,no_next_trading_day
VET,sec_top_gappers,2026-04-03,no_next_trading_day
CRE,sec_top_gappers,2026-04-03,no_next_trading_day
AZN,sec_top_gappers,2026-04-03,no_next_trading_day
WXM,sec_top_gappers,2026-04-03,no_next_trading_day
TORO,sec_top_gappers,2026-04-03,no_next_trading_day
PREN,sec_top_gappers,2026-04-03,no_price_data
QNTM,sec_top_gappers,2026-04-03,no_next_trading_day
IAG,sec_top_gappers,2026-04-03,no_next_trading_day
OAKU,sec_top_gappers,2026-04-03,no_next_trading_day
SVC,sec_top_gappers,2026-04-03,no_next_trading_day
GIPR,sec_top_gappers,2026-04-03,no_next_trading_day
XWEL,sec_top_gappers,2026-04-03,no_next_trading_day
LUNR,sec_top_gappers,2026-04-03,no_next_trading_day
ESHA,sec_top_gappers,2026-04-03,no_next_trading_day
KMTS,sec_top_gappers,2026-04-03,no_next_trading_day
CTSUF,sec_top_gappers,2026-04-03,no_next_trading_day
CSTWF,sec_top_gappers,2026-04-03,no_price_data
CLRWF,sec_top_gappers,2026-04-03,no_price_data
INR,sec_top_gappers,2026-04-03,no_next_trading_day
PLMWF,sec_top_gappers,2026-04-03,no_price_data
AFJK,sec_top_gappers,2026-04-03,no_next_trading_day
DMAA,sec_top_gappers,2026-04-03,no_next_trading_day
KITT,sec_top_gappers,2026-04-03,no_next_trading_day
RAKR,sec_top_gappers,2026-04-03,no_next_trading_day
BIXT,sec_top_gappers,2026-04-03,no_next_trading_day
SIDU,sec_top_gappers,2026-04-03,no_next_trading_day
IPHYF,sec_top_gappers,2026-04-03,no_next_trading_day
LGMK,sec_top_gappers,2026-04-03,no_next_trading_day
BESS-WT,sec_top_gappers,2026-04-03,no_next_trading_day
CLDX,sec_top_gappers,2026-04-03,no_next_trading_day
OSTX,sec_top_gappers,2026-04-03,no_next_trading_day
INO,sec_top_gappers,2026-04-03,no_next_trading_day
KYTX,sec_top_gappers,2026-04-03,no_next_trading_day
TWAV,sec_top_gappers,2026-04-03,no_next_trading_day
BDRX,sec_top_gappers,2026-04-03,no_next_trading_day
ADAG,sec_top_gappers,2026-04-03,no_next_trading_day
CDTT,sec_top_gappers,2026-04-03,no_price_data
SQLL,sec_top_gappers,2026-04-03,no_price_data
ZENA,sec_top_gappers,2026-04-03,no_next_trading_day
SNNUF,sec_top_gappers,2026-04-03,no_next_trading_day
PYAIF,sec_top_gappers,2026-04-03,no_next_trading_day
HGYN,sec_top_gappers,2026-04-03,no_next_trading_day
DREM,sec_top_gappers,2026-04-03,no_next_trading_day
OMQS,sec_top_gappers,2026-04-03,no_next_trading_day
ELAB,sec_top_gappers,2026-04-03,no_next_trading_day
KRMN,sec_top_gappers,2026-04-03,no_next_trading_day
STI,sec_top_gappers,2026-04-03,no_next_trading_day
HMH,sec_top_gappers,2026-04-03,no_next_trading_day
MTEX,sec_top_gappers,2026-04-03,no_next_trading_day
VS,sec_top_gappers,2026-04-03,no_next_trading_day
JUNS,sec_top_gappers,2026-04-03,no_next_trading_day
QNCX,sec_top_gappers,2026-04-03,no_next_trading_day
WSTRF,sec_top_gappers,2026-04-03,no_next_trading_day
IPST,sec_top_gappers,2026-04-03,no_next_trading_day
CYCA,sec_top_gappers,2026-04-03,no_next_trading_day
JAGX,sec_top_gappers,2026-04-03,no_next_trading_day
LTRY,sec_top_gappers,2026-04-03,no_price_data
RIME,sec_top_gappers,2026-04-03,no_next_trading_day
LRHC,sec_top_gappers,2026-04-03,no_next_trading_day
CERO,sec_top_gappers,2026-04-03,no_next_trading_day
SBEV,sec_top_gappers,2026-04-03,no_next_trading_day
CNFN,sec_top_gappers,2026-04-03,no_next_trading_day
PPSI,sec_top_gappers,2026-04-03,no_next_trading_day
CPHI,sec_top_gappers,2026-04-03,no_next_trading_day
GAB-RI,sec_top_gappers,2026-04-03,no_next_trading_day
VEEA,sec_top_gappers,2026-04-03,no_next_trading_day
WELUF,sec_top_gappers,2026-04-03,no_next_trading_day
HGAS,sec_top_gappers,2026-04-03,no_next_trading_day
PMHS,sec_top_gappers,2026-04-03,no_next_trading_day
MLP,sec_top_gappers,2026-04-03,no_next_trading_day
BACRP,sec_top_gappers,2026-04-03,no_next_trading_day
TPET,sec_top_gappers,2026-04-03,no_next_trading_day
TANH,sec_top_gappers,2026-04-03,no_next_trading_day
TPST,sec_top_gappers,2026-04-03,no_next_trading_day
ROYL,sec_top_gappers,2026-04-03,no_next_trading_day
ASFT,sec_top_gappers,2026-04-03,no_next_trading_day
SKFG,sec_top_gappers,2026-04-03,no_next_trading_day
PAVS,sec_top_gappers,2026-04-03,no_next_trading_day
JDCMF,sec_top_gappers,2026-04-03,no_next_trading_day
BRK-A,sec_top_gappers,2026-04-03,no_next_trading_day
AIXN,sec_top_gappers,2026-04-03,no_next_trading_day
SPND,sec_top_gappers,2026-04-03,no_next_trading_day
EHSI,sec_top_gappers,2026-04-03,no_next_trading_day
BRBF,sec_top_gappers,2026-04-03,no_price_data
OZSC,sec_top_gappers,2026-04-03,no_next_trading_day
ILAL,sec_top_gappers,2026-04-03,no_next_trading_day
WINT,sec_top_gappers,2026-04-03,no_next_trading_day
RMTG,sec_top_gappers,2026-04-03,no_next_trading_day
GRML,sec_top_gappers,2026-04-03,no_next_trading_day
NFSN,sec_top_gappers,2026-04-03,no_next_trading_day
BRQL,sec_top_gappers,2026-04-03,no_next_trading_day
CTNT,sec_top_gappers,2026-04-03,no_next_trading_day
NRUC,sec_top_gappers,2026-04-03,no_next_trading_day
BLNC,sec_top_gappers,2026-04-03,no_next_trading_day
BFRG,sec_top_gappers,2026-04-03,no_next_trading_day
BBGI,sec_top_gappers,2026-04-03,no_next_trading_day
EQS,sec_top_gappers,2026-04-03,no_next_trading_day
CLOW,sec_top_gappers,2026-04-03,no_next_trading_day
GLVT,sec_top_gappers,2026-04-03,no_next_trading_day
OCLN,sec_top_gappers,2026-04-03,no_next_trading_day
APTN,sec_top_gappers,2026-04-03,no_price_data
MNTR,sec_top_gappers,2026-04-03,no_next_trading_day
GMER,sec_top_gappers,2026-04-03,no_next_trading_day
AZSAY,sec_top_gappers,2026-04-03,no_price_data
AAME,sec_top_gappers,2026-04-03,no_next_trading_day
BRLLD,sec_top_gappers,2026-04-03,no_next_trading_day
OPTT,sec_top_gappers,2026-04-03,no_next_trading_day
ALCE,sec_top_gappers,2026-04-03,no_next_trading_day
MDEX,sec_top_gappers,2026-04-03,no_next_trading_day
SGA,sec_top_gappers,2026-04-03,no_next_trading_day
FSTJ,sec_top_gappers,2026-04-03,no_next_trading_day
OLOX,sec_top_gappers,2026-04-03,no_next_trading_day
TVCN,sec_top_gappers,2026-04-03,no_price_data
FTII,sec_top_gappers,2026-04-03,no_next_trading_day
IVF,sec_top_gappers,2026-04-03,no_next_trading_day
VERI,sec_top_gappers,2026-04-03,no_next_trading_day
RAIN,sec_top_gappers,2026-04-03,no_next_trading_day
BRGX,sec_top_gappers,2026-04-03,no_next_trading_day
SONM,sec_top_gappers,2026-04-03,no_next_trading_day
CVKD,sec_top_gappers,2026-04-03,no_next_trading_day
EONR-WT,sec_top_gappers,2026-04-03,no_next_trading_day
REBN,sec_top_gappers,2026-04-03,no_next_trading_day
COSM,sec_top_gappers,2026-04-03,no_next_trading_day
AWHL,sec_top_gappers,2026-04-03,no_next_trading_day
RENX,sec_top_gappers,2026-04-03,no_next_trading_day
RYLBF,sec_top_gappers,2026-04-03,no_next_trading_day
TDBCP,sec_top_gappers,2026-04-03,no_next_trading_day
XELB,sec_top_gappers,2026-04-03,no_next_trading_day
AAPI,sec_top_gappers,2026-04-03,no_next_trading_day
CBGGF,sec_top_gappers,2026-04-03,no_next_trading_day
ALCY,sec_top_gappers,2026-04-03,no_next_trading_day
GRAF-WT,sec_top_gappers,2026-04-03,no_next_trading_day
HOTH,sec_top_gappers,2026-04-03,no_next_trading_day
SBMW,sec_top_gappers,2026-04-03,no_next_trading_day
KPET-UN,sec_top_gappers,2026-04-03,no_next_trading_day
AAPL,sec_top_value,2026-04-03,no_next_trading_day
ALAB,sec_top_value,2026-04-03,no_next_trading_day
ANET,sec_top_value,2026-04-03,no_next_trading_day
ABBV,sec_top_value,2026-04-03,no_next_trading_day
A,sec_top_value,2026-04-03,no_next_trading_day
BLK,sec_top_value,2026-04-03,no_next_trading_day
AUPH,sec_top_value,2026-04-03,no_next_trading_day
FBK,sec_top_value,2026-04-03,no_next_trading_day
WLFC,sec_top_value,2026-04-03,no_next_trading_day
MU,sec_top_value,2026-04-03,no_next_trading_day
ALMU,sec_top_value,2026-04-03,no_next_trading_day
USAU,sec_top_value,2026-04-03,no_next_trading_day
MARA,sec_top_value,2026-04-03,no_next_trading_day
PAVM,sec_top_value,2026-04-03,no_next_trading_day
COTY,sec_top_value,2026-04-03,no_next_trading_day
SEMR,sec_top_value,2026-04-03,no_next_trading_day
PUBM,sec_top_value,2026-04-03,no_next_trading_day
TNET,sec_top_value,2026-04-03,no_next_trading_day
BSQKZ,sec_top_value,2026-04-03,no_next_trading_day
WTW,sec_top_value,2026-04-03,no_next_trading_day
OPTU,sec_top_value,2026-04-03,no_next_trading_day
LCID,sec_top_value,2026-04-03,no_next_trading_day
AMCX,sec_top_value,2026-04-03,no_next_trading_day
RSKD,sec_top_value,2026-04-03,no_next_trading_day
BNTX,sec_top_value,2026-04-03,no_next_trading_day
AGI,sec_top_value,2026-04-03,no_next_trading_day
MVST,sec_top_value,2026-04-03,no_next_trading_day
PPENF,sec_top_value,2026-04-03,no_next_trading_day
BATL,sec_top_value,2026-04-03,no_next_trading_day
PHR,sec_top_value,2026-04-03,no_next_trading_day
LFST,sec_top_value,2026-04-03,no_next_trading_day
FJET,sec_top_value,2026-04-03,no_next_trading_day
DLTR,sec_top_value,2026-04-03,no_next_trading_day
WHWK,sec_top_value,2026-04-03,no_next_trading_day
FRSH,sec_top_value,2026-04-03,no_next_trading_day
MOBX,sec_top_value,2026-04-03,no_next_trading_day
BKTI,sec_top_value,2026-04-03,no_next_trading_day
TBNRL,sec_top_value,2026-04-03,no_next_trading_day
KNTK,sec_top_value,2026-04-03,no_next_trading_day
HSCS,sec_top_value,2026-04-03,no_next_trading_day
JENA-RI,sec_top_value,2026-04-03,no_next_trading_day
SBET,sec_top_value,2026-04-03,no_next_trading_day
CRAC,sec_top_value,2026-04-03,no_next_trading_day
MHH,sec_top_value,2026-04-03,no_next_trading_day
MTNB,sec_top_value,2026-04-03,no_next_trading_day
NTHI,sec_top_value,2026-04-03,no_next_trading_day
FOAC,sec_top_value,2026-04-03,no_price_data
FLY,sec_top_value,2026-04-03,no_next_trading_day
GETY,sec_top_value,2026-04-03,no_next_trading_day
C-PR,sec_top_value,2026-04-03,no_next_trading_day
KZR,sec_top_value,2026-04-03,no_next_trading_day
HVII,sec_top_value,2026-04-03,no_next_trading_day
SKYE,sec_top_value,2026-04-03,no_next_trading_day
NMTC,sec_top_value,2026-04-03,no_next_trading_day
TACT,sec_top_value,2026-04-03,no_next_trading_day
CAST,sec_top_value,2026-04-03,no_next_trading_day
DMII,sec_top_value,2026-04-03,no_next_trading_day
MELI,sec_top_value,2026-04-03,no_next_trading_day
HFFG,sec_top_value,2026-04-03,no_next_trading_day
ROCK,sec_top_value,2026-04-03,no_next_trading_day
CLRO,sec_top_value,2026-04-03,no_next_trading_day
NREF-PA,sec_top_value,2026-04-03,no_next_trading_day
NWE,sec_top_value,2026-04-03,no_next_trading_day
ODC,sec_top_value,2026-04-03,no_next_trading_day
NXDT-PA,sec_top_value,2026-04-03,no_next_trading_day
IPEX,sec_top_value,2026-04-03,no_next_trading_day
FRMM,sec_top_value,2026-04-03,no_next_trading_day
INM,sec_top_value,2026-04-03,no_next_trading_day
SLNHP,sec_top_value,2026-04-03,no_next_trading_day
RDN,sec_top_value,2026-04-03,no_next_trading_day
ENSC,sec_top_value,2026-04-03,no_next_trading_day
FIS,sec_top_value,2026-04-03,no_next_trading_day
VEEE,sec_top_value,2026-04-03,no_next_trading_day
SPAI,sec_top_value,2026-04-03,no_next_trading_day
BTMD,sec_top_value,2026-04-03,no_next_trading_day
GDRX,sec_top_value,2026-04-03,no_next_trading_day
RXT,sec_top_value,2026-04-03,no_next_trading_day
FLNC,sec_top_value,2026-04-03,no_next_trading_day
CLYM,sec_top_value,2026-04-03,no_next_trading_day
DH,sec_top_value,2026-04-03,no_next_trading_day
DTSS,sec_top_value,2026-04-03,no_next_trading_day
VVOS,sec_top_value,2026-04-03,no_next_trading_day
WHR-PA,sec_top_value,2026-04-03,no_next_trading_day
WIMI,sec_top_value,2026-04-03,no_next_trading_day
CURLF,sec_top_value,2026-04-03,no_next_trading_day
UBXG,sec_top_value,2026-04-03,no_next_trading_day
