country,iso3,indicator,year,value_pct,yoy_delta,captured_at
JAM,JAM,real_gdp_growth_pct,2030,1.500,+0.000,2026-04-27T23:10:43Z
JAM,JAM,real_gdp_growth_pct,2031,1.500,+0.000,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2016,2.100,-0.400,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2017,2.500,+0.400,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2018,1.900,-0.600,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2019,1.900,+0.000,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2020,-1.200,-3.100,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2021,3.800,+5.000,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2022,2.700,-1.100,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2023,3.100,+0.400,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2024,2.600,-0.500,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2025,2.700,+0.100,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2026,2.700,+0.000,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2027,3.100,+0.400,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2028,3.000,-0.100,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2029,3.000,+0.000,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2030,3.000,+0.000,2026-04-27T23:10:43Z
JOR,JOR,real_gdp_growth_pct,2031,3.000,+0.000,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2016,0.700,-1.100,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2017,1.600,+0.900,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2018,0.800,-0.800,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2019,-0.300,-1.100,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2020,-4.300,-4.000,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2021,3.600,+7.900,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2022,1.300,-2.300,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2023,0.700,-0.600,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2024,-0.200,-0.900,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2025,1.200,+1.400,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2026,0.700,-0.500,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2027,0.600,-0.100,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2028,0.600,+0.000,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2029,0.600,+0.000,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2030,0.600,+0.000,2026-04-27T23:10:43Z
Japan,JPN,real_gdp_growth_pct,2031,0.600,+0.000,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2016,0.900,-0.100,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2017,3.900,+3.000,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2018,4.100,+0.200,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2019,4.500,+0.400,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2020,-2.600,-7.100,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2021,4.100,+6.700,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2022,3.200,-0.900,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2023,5.100,+1.900,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2024,5.000,-0.100,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2025,6.500,+1.500,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2026,4.600,-1.900,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2027,4.400,-0.200,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2028,3.300,-1.100,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2029,3.600,+0.300,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2030,3.600,+0.000,2026-04-27T23:10:43Z
KAZ,KAZ,real_gdp_growth_pct,2031,3.600,+0.000,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2016,4.200,-0.800,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2017,3.800,-0.400,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2018,5.700,+1.900,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2019,5.100,-0.600,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2020,-0.300,-5.400,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2021,7.600,+7.900,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2022,4.900,-2.700,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2023,5.700,+0.800,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2024,4.700,-1.000,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2025,4.900,+0.200,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2026,4.500,-0.400,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2027,4.700,+0.200,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2028,5.100,+0.400,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2029,5.000,-0.100,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2030,5.000,+0.000,2026-04-27T23:10:43Z
KEN,KEN,real_gdp_growth_pct,2031,5.000,+0.000,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2016,4.300,+0.400,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2017,4.700,+0.400,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2018,3.500,-1.200,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2019,4.600,+1.100,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2020,-7.100,-11.700,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2021,5.500,+12.600,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2022,9.000,+3.500,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2023,9.000,+0.000,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2024,11.500,+2.500,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2025,11.100,-0.400,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2026,6.100,-5.000,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2027,6.100,+0.000,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2028,5.700,-0.400,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2029,5.400,-0.300,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2030,5.300,-0.100,2026-04-27T23:10:43Z
KGZ,KGZ,real_gdp_growth_pct,2031,5.200,-0.100,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2016,7.400,+0.600,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2017,7.600,+0.200,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2018,8.700,+1.100,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2019,7.900,-0.800,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2020,-3.000,-10.900,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2021,2.900,+5.900,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2022,5.500,+2.600,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2023,5.000,-0.500,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2024,6.000,+1.000,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2025,5.000,-1.000,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2026,4.000,-1.000,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2027,4.700,+0.700,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2028,5.000,+0.300,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2029,5.300,+0.300,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2030,5.400,+0.100,2026-04-27T23:10:43Z
KHM,KHM,real_gdp_growth_pct,2031,5.500,+0.100,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2016,7.100,-4.200,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2017,3.700,-3.400,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2018,3.500,-0.200,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2019,3.300,-0.200,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2020,-1.500,-4.800,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2021,8.600,+10.100,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2022,5.000,-3.600,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2023,3.300,-1.700,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2024,4.600,+1.300,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2025,4.300,-0.300,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2026,3.100,-1.200,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2027,2.400,-0.700,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2028,2.200,-0.200,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2029,2.200,+0.000,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2030,2.100,-0.100,2026-04-27T23:10:43Z
KIR,KIR,real_gdp_growth_pct,2031,2.100,+0.000,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2016,3.900,+4.600,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2017,0.200,-3.700,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2018,0.300,+0.100,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2019,2.400,+2.100,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2020,-15.200,-17.600,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2021,0.600,+15.800,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2022,10.500,+9.900,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2023,4.600,-5.900,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2024,1.700,-2.900,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2025,1.500,-0.200,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2026,2.000,+0.500,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2027,2.500,+0.500,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2028,2.600,+0.100,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2029,2.700,+0.100,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2030,2.600,-0.100,2026-04-27T23:10:43Z
KNA,KNA,real_gdp_growth_pct,2031,2.500,-0.100,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2016,3.200,+0.300,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2017,3.400,+0.200,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2018,3.200,-0.200,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2019,2.300,-0.900,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2020,-0.700,-3.000,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2021,4.600,+5.300,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2022,2.700,-1.900,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2023,1.600,-1.100,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2024,2.000,+0.400,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2025,1.000,-1.000,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2026,1.900,+0.900,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2027,2.100,+0.200,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2028,2.200,+0.100,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2029,2.000,-0.200,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2030,1.900,-0.100,2026-04-27T23:10:43Z
South Korea,KOR,real_gdp_growth_pct,2031,1.900,+0.000,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2016,2.900,+2.300,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2017,-4.700,-7.600,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2018,2.700,+7.400,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2019,2.300,-0.400,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2020,-4.800,-7.100,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2021,1.700,+6.500,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2022,6.800,+5.100,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2023,-1.600,-8.400,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2024,-1.500,+0.100,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2025,3.500,+5.000,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2026,-0.600,-4.100,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2027,2.800,+3.400,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2028,2.500,-0.300,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2029,2.400,-0.100,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2030,2.400,+0.000,2026-04-27T23:10:43Z
KWT,KWT,real_gdp_growth_pct,2031,2.400,+0.000,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2016,7.000,-0.300,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2017,6.900,-0.100,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2018,6.200,-0.700,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2019,4.700,-1.500,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2020,-0.400,-5.100,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2021,2.100,+2.500,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2022,2.300,+0.200,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2023,3.700,+1.400,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2024,4.300,+0.600,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2025,4.800,+0.500,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2026,4.000,-0.800,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2027,4.000,+0.000,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2028,3.500,-0.500,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2029,3.000,-0.500,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2030,3.000,+0.000,2026-04-27T23:10:43Z
LAO,LAO,real_gdp_growth_pct,2031,3.000,+0.000,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2016,1.600,+1.100,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2017,0.800,-0.800,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2018,-1.900,-2.700,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2019,-6.600,-4.700,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2020,-26.800,-20.200,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2021,2.100,+28.900,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2022,1.000,-1.100,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2023,-0.700,-1.700,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2024,-7.500,-6.800,2026-04-27T23:10:43Z
LBN,LBN,real_gdp_growth_pct,2025,4.000,+11.500,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2016,-1.600,-1.600,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2017,2.500,+4.100,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2018,1.200,-1.300,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2019,-2.500,-3.700,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2020,-3.000,-0.500,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2021,5.000,+8.000,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2022,4.800,-0.200,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2023,4.600,-0.200,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2024,4.000,-0.600,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2025,5.100,+1.100,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2026,5.100,+0.000,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2027,5.400,+0.300,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2028,5.600,+0.200,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2029,5.600,+0.000,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2030,5.600,+0.000,2026-04-27T23:10:43Z
LBR,LBR,real_gdp_growth_pct,2031,5.500,-0.100,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2016,-1.500,-0.700,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2017,32.500,+34.000,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2018,7.900,-24.600,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2019,-11.200,-19.100,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2020,-29.500,-18.300,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2021,27.300,+56.800,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2022,-8.600,-35.900,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2023,10.500,+19.100,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2024,4.200,-6.300,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2025,15.900,+11.700,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2026,6.700,-9.200,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2027,4.500,-2.200,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2028,4.500,+0.000,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2029,4.200,-0.300,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2030,4.000,-0.200,2026-04-27T23:10:43Z
LBY,LBY,real_gdp_growth_pct,2031,3.800,-0.200,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2016,3.800,+4.000,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2017,3.400,-0.400,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2018,2.900,-0.500,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2019,-0.700,-3.600,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2020,-23.800,-23.100,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2021,11.300,+35.100,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2022,20.600,+9.300,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2023,3.300,-17.300,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2024,4.700,+1.400,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2025,1.700,-3.000,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2026,2.000,+0.300,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2027,1.700,-0.300,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2028,1.600,-0.100,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2029,1.600,+0.000,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2030,1.500,-0.100,2026-04-27T23:10:43Z
LCA,LCA,real_gdp_growth_pct,2031,1.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2016,2.400,+2.100,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2017,4.500,+2.100,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2018,3.500,-1.000,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2019,-2.200,-5.700,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2020,-5.300,-3.100,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2021,18.000,+23.300,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2022,-4.800,-22.800,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2023,3.400,+8.200,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2024,-0.300,-3.700,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2025,0.000,+0.300,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2026,-0.400,-0.400,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2027,0.400,+0.800,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2028,1.200,+0.800,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2029,1.500,+0.300,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2030,1.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,real_gdp_growth_pct,2031,1.500,+0.000,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2016,5.100,+0.900,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2017,6.500,+1.400,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2018,2.300,-4.200,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2019,-0.200,-2.500,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2020,-4.600,-4.400,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2021,4.200,+8.800,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2022,-7.300,-11.500,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2023,-2.300,+5.000,2026-04-27T23:10:43Z
LKA,LKA,real_gdp_growth_pct,2024,5.000,+7.300,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2016,2.300,-1.300,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2017,-3.300,-5.600,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2018,-1.300,+2.000,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2019,-1.800,-0.500,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2020,-8.600,-6.800,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2021,4.600,+13.200,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2022,1.600,-3.000,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2023,2.500,+0.900,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2024,4.900,+2.400,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2025,1.400,-3.500,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2026,1.100,-0.300,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2027,0.800,-0.300,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2028,1.400,+0.600,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2029,1.500,+0.100,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2030,1.500,+0.000,2026-04-27T23:10:43Z
LSO,LSO,real_gdp_growth_pct,2031,1.500,+0.000,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2016,2.600,-0.200,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2017,4.700,+2.100,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2018,4.800,+0.100,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2019,4.700,-0.100,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2020,0.000,-4.700,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2021,6.400,+6.400,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2022,2.400,-4.000,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2023,0.800,-1.600,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2024,3.000,+2.200,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2025,2.900,-0.100,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2026,2.900,+0.000,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2027,2.200,-0.700,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2028,2.600,+0.400,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2029,2.500,-0.100,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2030,2.400,-0.100,2026-04-27T23:10:43Z
LTU,LTU,real_gdp_growth_pct,2031,2.400,+0.000,2026-04-27T23:10:43Z
LUX,LUX,real_gdp_growth_pct,2016,5.000,+2.700,2026-04-27T23:10:43Z
