filed,kind,title,url,captured_at
2024-10-31T01:30:00Z,press,Business Revenue of Enterprises above the Designated Size Engaged in Culture and Related Industries in the First Three Quarters of 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957471.html,2026-04-27T22:57:31
2024-10-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to September in 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241104_1957246.html,2026-04-27T22:57:31
2024-10-26T01:30:00Z,press,China's Innovation Index in 2023,https://www.stats.gov.cn/english/PressRelease/202411/t20241107_1957293.html,2026-04-27T22:57:31
2024-10-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, October 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202410/t20241023_1957114.html,2026-04-27T22:57:31
2024-10-20T01:30:00Z,gdp,Preliminary Accounting Results of GDP for the Third Quarter of 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241025_1957137.html,2026-04-27T22:57:31
2024-10-19T02:00:00Z,press,Industrial Capacity Utilization Rate in the Third Quarter of 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241025_1957140.html,2026-04-27T22:57:31
2024-10-19T02:00:00Z,press,Households' Income and Consumption Expenditure in the First Three Quarters of 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241025_1957142.html,2026-04-27T22:57:31
2024-10-19T02:00:00Z,press,Energy Production in September 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241025_1957144.html,2026-04-27T22:57:31
2024-10-19T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in September 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241025_1957147.html,2026-04-27T22:57:31
2024-10-19T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Sep 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241025_1957149.html,2026-04-27T22:57:31
2024-10-19T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to September 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241025_1957151.html,2026-04-27T22:57:31
2024-10-19T02:00:00Z,industrial_production,Industrial Production Operation in September 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241025_1957152.html,2026-04-27T22:57:31
2024-10-18T02:00:00Z,press,National Economy Showed Stable Growth Trend with Positive Factors Accumulating in the First Three Quarters,https://www.stats.gov.cn/english/PressRelease/202410/t20241018_1957042.html,2026-04-27T22:57:31
2024-10-18T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in September 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241018_1957046.html,2026-04-27T22:57:31
2024-10-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, October 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202410/t20241014_1956901.html,2026-04-27T22:57:31
2024-10-14T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for September 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241021_1957095.html,2026-04-27T22:57:31
2024-10-14T01:30:00Z,cpi,Consumer Price Index for September 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241022_1957107.html,2026-04-27T22:57:31
2024-10-09T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, September 21-30, 2024",https://www.stats.gov.cn/english/PressRelease/202410/t20241008_1956825.html,2026-04-27T22:57:31
2024-10-03T01:00:00Z,press,Communiqué on National Expenditures on Science and Technology in 2023,https://www.stats.gov.cn/english/PressRelease/202410/t20241014_1956904.html,2026-04-27T22:57:31
2024-10-01T01:30:00Z,press,Purchasing Managers' Index for September 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241010_1956863.html,2026-04-27T22:57:31
2024-09-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to August in 2024,https://www.stats.gov.cn/english/PressRelease/202410/t20241010_1956860.html,2026-04-27T22:57:31
2024-09-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, September 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202409/t20240924_1956639.html,2026-04-27T22:57:31
2024-09-15T02:00:00Z,industrial_production,Industrial Production Operation in August 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240924_1956647.html,2026-04-27T22:57:31
2024-09-15T02:00:00Z,press,Energy Production in August 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240924_1956648.html,2026-04-27T22:57:31
2024-09-15T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Aug 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240924_1956651.html,2026-04-27T22:57:31
2024-09-15T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in August 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240924_1956654.html,2026-04-27T22:57:31
2024-09-15T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to August 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240924_1956656.html,2026-04-27T22:57:31
2024-09-14T02:00:00Z,press,National Economy Was Generally Stable in August,https://www.stats.gov.cn/english/PressRelease/202409/t20240914_1956484.html,2026-04-27T22:57:31
2024-09-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, September 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202409/t20240912_1956431.html,2026-04-27T22:57:31
2024-09-14T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in August 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240914_1956489.html,2026-04-27T22:57:31
2024-09-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for August 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240912_1956426.html,2026-04-27T22:57:31
2024-09-10T01:30:00Z,cpi,Consumer Price Index for August 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240912_1956429.html,2026-04-27T22:57:31
2024-09-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, August 21-31, 2024",https://www.stats.gov.cn/english/PressRelease/202409/t20240903_1956186.html,2026-04-27T22:57:31
2024-09-01T01:30:00Z,press,Purchasing Managers' Index for August 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240905_1956261.html,2026-04-27T22:57:31
2024-09-01T01:30:00Z,press,China's New Economic Growth Drivers Index Increased by 19.5% in 2023,https://www.stats.gov.cn/english/PressRelease/202409/t20240905_1956263.html,2026-04-27T22:57:31
2024-08-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to July in 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240902_1956169.html,2026-04-27T22:57:31
2024-08-23T19:00:00Z,press,Bulletin on the Output of Early Rice in 2024,https://www.stats.gov.cn/english/PressRelease/202409/t20240906_1956283.html,2026-04-27T22:57:31
2024-08-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, August 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202408/t20240827_1956108.html,2026-04-27T22:57:31
2024-08-16T02:00:00Z,press,Energy Production in July 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240822_1956032.html,2026-04-27T22:57:31
2024-08-16T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in July 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240822_1956034.html,2026-04-27T22:57:31
2024-08-16T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Jul 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240822_1956035.html,2026-04-27T22:57:31
2024-08-16T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to July 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240822_1956036.html,2026-04-27T22:57:31
2024-08-16T02:00:00Z,industrial_production,Industrial Production Operation in July 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240822_1956037.html,2026-04-27T22:57:31
2024-08-16T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in July 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240816_1956006.html,2026-04-27T22:57:31
2024-08-15T02:00:00Z,press,National Economy was Generally Stable with Steady Progress in July,https://www.stats.gov.cn/english/PressRelease/202408/t20240815_1955985.html,2026-04-27T22:57:31
2024-08-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, August 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202408/t20240813_1955971.html,2026-04-27T22:57:31
2024-08-10T01:30:00Z,cpi,Consumer Price Index for July 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240819_1956013.html,2026-04-27T22:57:31
2024-08-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for July 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240819_1956014.html,2026-04-27T22:57:31
2024-08-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, July 21-31, 2024",https://www.stats.gov.cn/english/PressRelease/202408/t20240806_1955934.html,2026-04-27T22:57:31
2024-08-01T01:30:00Z,press,Purchasing Managers' Index for July 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240806_1955936.html,2026-04-27T22:57:31
2024-07-31T01:30:00Z,gdp,The Added Value of “Three New” Economy and Its Proportion to GDP in 2023,https://www.stats.gov.cn/english/PressRelease/202408/t20240806_1955937.html,2026-04-27T22:57:31
2024-07-31T01:30:00Z,press,Business Revenue of Enterprises above the Designated Size Engaged in Culture and Related Industries in the First Half of 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240806_1955938.html,2026-04-27T22:57:31
2024-07-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to June in 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240731_1955902.html,2026-04-27T22:57:31
2024-07-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, July 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202407/t20240730_1955895.html,2026-04-27T22:57:31
2024-07-17T01:30:00Z,gdp,Preliminary Accounting Results of GDP for the Second Quarter and First Half of 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240730_1955894.html,2026-04-27T22:57:31
2024-07-16T02:00:00Z,press,Industrial Capacity Utilization Rate in the Second Quarter of 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240730_1955896.html,2026-04-27T22:57:31
2024-07-16T02:00:00Z,press,Households' Income and Consumption Expenditure in the First Half of 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240819_1956015.html,2026-04-27T22:57:31
2024-07-16T02:00:00Z,press,Energy Production in June 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240819_1956016.html,2026-04-27T22:57:31
2024-07-16T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in June 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240819_1956017.html,2026-04-27T22:57:31
2024-07-16T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Jun 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240819_1956018.html,2026-04-27T22:57:31
2024-07-16T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to June 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240819_1956019.html,2026-04-27T22:57:31
2024-07-16T02:00:00Z,industrial_production,Industrial Production Operation in June 2024,https://www.stats.gov.cn/english/PressRelease/202408/t20240819_1956020.html,2026-04-27T22:57:31
2024-07-15T02:00:00Z,press,National Economy was Generally Stable with Steady Progress in the First Half Year,https://www.stats.gov.cn/english/PressRelease/202407/t20240715_1955620.html,2026-04-27T22:57:31
2024-07-15T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in June 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240716_1955646.html,2026-04-27T22:57:31
2024-07-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, July 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202407/t20240712_1955587.html,2026-04-27T22:57:31
2024-07-13T01:30:00Z,press,Bulletin on the National Summer Grain Output in 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240719_1955760.html,2026-04-27T22:57:31
2024-07-11T01:30:00Z,cpi,Consumer Price Index for June 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240719_1955757.html,2026-04-27T22:57:31
2024-07-11T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for June 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240719_1955758.html,2026-04-27T22:57:31
2024-07-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, June 21-30, 2024",https://www.stats.gov.cn/english/PressRelease/202407/t20240703_1955356.html,2026-04-27T22:57:31
2024-07-01T01:30:00Z,press,Purchasing Managers' Index for June 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240703_1955367.html,2026-04-27T22:57:31
2024-06-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to May in 2024,https://www.stats.gov.cn/english/PressRelease/202407/t20240703_1955365.html,2026-04-27T22:57:31
2024-06-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, June 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202406/t20240625_1955161.html,2026-04-27T22:57:31
2024-06-18T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240625_1955165.html,2026-04-27T22:57:31
2024-06-18T02:00:00Z,industrial_production,Industrial Production Operation in May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240625_1955166.html,2026-04-27T22:57:31
2024-06-18T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240625_1955167.html,2026-04-27T22:57:31
2024-06-18T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240625_1955169.html,2026-04-27T22:57:31
2024-06-18T02:00:00Z,press,Energy Production in May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240625_1955170.html,2026-04-27T22:57:31
2024-06-17T02:00:00Z,press,National Economy Sustained Recovery Momentum with Overall Performance Stable in May,https://www.stats.gov.cn/english/PressRelease/202406/t20240617_1954715.html,2026-04-27T22:57:31
2024-06-17T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240626_1955184.html,2026-04-27T22:57:31
2024-06-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, June 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202406/t20240619_1954764.html,2026-04-27T22:57:31
2024-06-13T01:30:00Z,cpi,Consumer Price Index for May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240625_1955163.html,2026-04-27T22:57:31
2024-06-13T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240625_1955164.html,2026-04-27T22:57:31
2024-06-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, May 21-31, 2024",https://www.stats.gov.cn/english/PressRelease/202406/t20240604_1954255.html,2026-04-27T22:57:31
2024-06-02T18:09:00Z,press,The Executive Officer of the National Statistical Society of China Talking about the Results of ICP 2021,https://www.stats.gov.cn/english/PressRelease/202406/t20240603_1954217.html,2026-04-27T22:57:31
2024-06-02T18:07:32Z,press,The World Bank Released Results of International Comparison Program 2021,https://www.stats.gov.cn/english/PressRelease/202406/t20240603_1954216.html,2026-04-27T22:57:31
2024-06-01T01:30:00Z,press,Purchasing Managers' Index for May 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240605_1954265.html,2026-04-27T22:57:31
2024-05-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to April in 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240603_1954213.html,2026-04-27T22:57:31
2024-05-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, May 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202405/t20240530_1954170.html,2026-04-27T22:57:31
2024-05-18T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in April 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240603_1954214.html,2026-04-27T22:57:31
2024-05-18T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Apr 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240603_1954215.html,2026-04-27T22:57:31
2024-05-18T02:00:00Z,industrial_production,Industrial Production Operation in April 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240603_1954231.html,2026-04-27T22:57:31
2024-05-18T02:00:00Z,press,Energy Production in April 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240603_1954236.html,2026-04-27T22:57:31
2024-05-18T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to April 2024,https://www.stats.gov.cn/english/PressRelease/202406/t20240604_1954251.html,2026-04-27T22:57:31
2024-05-17T02:00:00Z,press,National Economy Continued to Rebound and Progress Well in April,https://www.stats.gov.cn/english/PressRelease/202405/t20240517_1950353.html,2026-04-27T22:57:31
2024-05-17T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in April 2024,https://www.stats.gov.cn/english/PressRelease/202405/t20240517_1950402.html,2026-04-27T22:57:31
2024-05-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, May 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202405/t20240517_1950354.html,2026-04-27T22:57:31
2024-05-12T01:30:00Z,cpi,Consumer Price Index for April 2024,https://www.stats.gov.cn/english/PressRelease/202405/t20240517_1950357.html,2026-04-27T22:57:31
2024-05-12T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for April 2024,https://www.stats.gov.cn/english/PressRelease/202405/t20240517_1950359.html,2026-04-27T22:57:31
2024-05-07T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, April 21-30, 2024",https://www.stats.gov.cn/english/PressRelease/202405/t20240509_1949692.html,2026-04-27T22:57:31
2024-05-01T01:30:00Z,press,Purchasing Managers' Index for April 2024,https://www.stats.gov.cn/english/PressRelease/202405/t20240511_1950309.html,2026-04-27T22:57:31
2024-04-30T01:30:00Z,press,Business Revenue of Enterprises above the Designated Size Engaged in Culture and Related Industries in the First Quarter of 2024,https://www.stats.gov.cn/english/PressRelease/202405/t20240511_1950310.html,2026-04-27T22:57:31
2024-04-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to March in 2024,https://www.stats.gov.cn/english/PressRelease/202405/t20240509_1949693.html,2026-04-27T22:57:31
2024-04-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, April 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202404/t20240424_1948696.html,2026-04-27T22:57:31
2024-04-18T01:30:00Z,gdp,Preliminary Accounting Results of GDP for the First Quarter of 2024,https://www.stats.gov.cn/english/PressRelease/202405/t20240511_1950311.html,2026-04-27T22:57:31
2024-04-17T02:00:00Z,industrial_production,Industrial Production Operation in March 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240424_1948689.html,2026-04-27T22:57:31
2024-04-17T02:00:00Z,press,Energy Production in March 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240424_1948697.html,2026-04-27T22:57:31
2024-04-17T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to March 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240424_1948699.html,2026-04-27T22:57:31
2024-04-17T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in March 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240424_1948700.html,2026-04-27T22:57:31
2024-04-17T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Mar 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240424_1948701.html,2026-04-27T22:57:31
2024-04-17T02:00:00Z,press,Households' Income and Consumption Expenditure in the First Quarter of 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240424_1948702.html,2026-04-27T22:57:31
2024-04-17T02:00:00Z,press,Industrial Capacity Utilization Rate in the First Quarter of 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240424_1948703.html,2026-04-27T22:57:31
2024-04-16T02:00:00Z,press,National Economy Made a Good Start in the First Quarter,https://www.stats.gov.cn/english/PressRelease/202404/t20240416_1948543.html,2026-04-27T22:57:31
2024-04-16T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in March 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240423_1948635.html,2026-04-27T22:57:31
2024-04-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, April 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202404/t20240412_1948510.html,2026-04-27T22:57:31
2024-04-11T01:30:00Z,cpi,Consumer Price Index for March 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240416_1948541.html,2026-04-27T22:57:31
2024-04-11T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for March 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240416_1948542.html,2026-04-27T22:57:31
2024-04-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, March 21-31, 2024",https://www.stats.gov.cn/english/PressRelease/202404/t20240409_1948268.html,2026-04-27T22:57:31
2024-04-01T01:30:00Z,press,Purchasing Managers' Index for March 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240403_1948240.html,2026-04-27T22:57:31
2024-03-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to February in 2024,https://www.stats.gov.cn/english/PressRelease/202404/t20240401_1948211.html,2026-04-27T22:57:31
2024-03-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, March 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202403/t20240328_1948188.html,2026-04-27T22:57:31
2024-03-19T02:00:00Z,press,Energy Production from January to February 2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240325_1948158.html,2026-04-27T22:57:31
2024-03-19T02:00:00Z,industrial_production,Industrial Production Operation from January to February 2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240325_1948159.html,2026-04-27T22:57:31
2024-03-19T02:00:00Z,real_estate,Investment in Real Estate Development from January to February  2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240325_1948160.html,2026-04-27T22:57:31
2024-03-19T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to February 2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240328_1948183.html,2026-04-27T22:57:31
2024-03-19T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods from January to February 2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240328_1948184.html,2026-04-27T22:57:31
2024-03-18T02:00:00Z,press,National Economy Remained Stable and Saw an Increase in the First Two Months,https://www.stats.gov.cn/english/PressRelease/202403/t20240318_1948016.html,2026-04-27T22:57:31
2024-03-15T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in February 2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240318_1948015.html,2026-04-27T22:57:31
2024-03-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, March 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202403/t20240318_1948014.html,2026-04-27T22:57:31
2024-03-10T01:30:00Z,cpi,Consumer Price Index for February 2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240318_1948009.html,2026-04-27T22:57:31
2024-03-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for February 2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240318_1948010.html,2026-04-27T22:57:31
2024-03-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, February 21-29, 2024",https://www.stats.gov.cn/english/PressRelease/202403/t20240318_1948004.html,2026-04-27T22:57:31
2024-03-02T01:30:59Z,press,Purchasing Managers' Index for February 2024,https://www.stats.gov.cn/english/PressRelease/202403/t20240318_1947998.html,2026-04-27T22:57:31
2024-02-29T01:30:00Z,press,STATISTICAL COMMUNIQUÉ OF THE PEOPLE'S REPUBLIC OF CHINA ON THE 2023 NATIONAL ECONOMIC AND SOCIAL DEVELOPMENT,https://www.stats.gov.cn/english/PressRelease/202402/t20240228_1947918.html,2026-04-27T22:57:31
2024-02-24T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in January 2024,https://www.stats.gov.cn/english/PressRelease/202402/t20240226_1947856.html,2026-04-27T22:57:31
2024-02-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, February 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202402/t20240221_1947762.html,2026-04-27T22:57:31
2024-02-09T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for January 2024,https://www.stats.gov.cn/english/PressRelease/202402/t20240221_1947760.html,2026-04-27T22:57:31
2024-02-09T01:30:00Z,cpi,Consumer Price Index for January 2024,https://www.stats.gov.cn/english/PressRelease/202402/t20240221_1947761.html,2026-04-27T22:57:31
2024-02-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, January 21-31, 2024",https://www.stats.gov.cn/english/PressRelease/202402/t20240204_1947239.html,2026-04-27T22:57:31
2024-02-01T01:30:00Z,press,Purchasing Managers' Index for January 2024,https://www.stats.gov.cn/english/PressRelease/202402/t20240205_1947279.html,2026-04-27T22:57:31
2024-01-31T01:30:00Z,industrial_production,The Business Revenue of National Cultural and Related Industrial Enterprises above Designated Size in 2023,https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947140.html,2026-04-27T22:57:31
2024-01-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size in 2023,https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947130.html,2026-04-27T22:57:31
2024-01-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, January 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947132.html,2026-04-27T22:57:31
2024-01-18T02:00:00Z,industrial_production,Industrial Production Operation in December 2023,https://www.stats.gov.cn/english/PressRelease/202401/t20240125_1946873.html,2026-04-27T22:57:31
2024-01-18T02:00:00Z,fixed_investment,Investment in Fixed Assets in 2023,https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947074.html,2026-04-27T22:57:31
2024-01-18T02:00:00Z,real_estate,Investment in Real Estate Development in 2023,https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947107.html,2026-04-27T22:57:31
2024-01-18T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in December 2023,https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947119.html,2026-04-27T22:57:31
2024-01-18T02:00:00Z,press,Households' Income and Consumption Expenditure in 2023,https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947120.html,2026-04-27T22:57:31
2024-01-18T02:00:00Z,press,Industrial Capacity Utilization Rate in the Fourth Quarter of 2023,https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947121.html,2026-04-27T22:57:31
2024-01-18T02:00:00Z,press,Energy Production in December 2023,https://www.stats.gov.cn/english/PressRelease/202402/t20240201_1947122.html,2026-04-27T22:57:31
2024-01-17T02:00:00Z,press,National Economy Witnessed Momentum of Recovery with Solid Progress in High-quality Development in 2023,https://www.stats.gov.cn/english/PressRelease/202401/t20240117_1946605.html,2026-04-27T22:57:31
2024-01-17T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in December 2023,https://www.stats.gov.cn/english/PressRelease/202401/t20240117_1946674.html,2026-04-27T22:57:31
2024-01-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, January 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202401/t20240117_1946663.html,2026-04-27T22:57:31
2024-01-13T01:30:00Z,cpi,Consumer Price Index for December 2023,https://www.stats.gov.cn/english/PressRelease/202401/t20240117_1946666.html,2026-04-27T22:57:31
