filed_utc,kind,title,link,summary
2026-03-27T00:00:00Z,universal_service,Notice Debarment; Federal E-Rate Program,https://www.federalregister.gov/documents/2026/03/27/2026-06014/notice-debarment-federal-e-rate-program,"The Enforcement Bureau (the ""Bureau"") debars Ben Klein from the federal schools and libraries universal service support mechanism (E-Rate program) and all federal universal service support mechanisms for three years."
2026-03-27T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission,https://www.federalregister.gov/documents/2026/03/27/2026-05995/information-collection-being-reviewed-by-the-federal-communications-commission,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-03-25T00:00:00Z,fcc_general,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,https://www.federalregister.gov/documents/2026/03/25/2026-05749/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,"As part of its continuing effort to reduce paperwork burdens, as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal Agencies to take this opportunity to comment on the following information collection. Pursuant to the Small Business Paperwork Relief Act of 2002, the FCC seeks specific..."
2026-03-24T00:00:00Z,spectrum_auction,"Sunshine Act; Open Commission Meeting Thursday, March 26, 2026",https://www.federalregister.gov/documents/2026/03/24/2026-05750/sunshine-act-open-commission-meeting-thursday-march-26-2026,"The Commission will consider a Notice of Proposed Rulemaking that proposes a range of actions to address problems with offshore call centers, including actions to encourage and facilitate onshoring of call centers, improve customer service and security of communications, and steps to address illegal robocall scams that originate inside foreign call centers. 2.................... Wireline..."
2026-03-24T00:00:00Z,proposed_rule,Reforming Legacy Rules for an All-IP Future; Accelerating Network Modernization,https://www.federalregister.gov/documents/2026/03/24/2026-05727/reforming-legacy-rules-for-an-all-ip-future-accelerating-network-modernization,"In this document, the Federal Communications Commission (Commission) adopted a Notice of Proposed Rulemaking seeking to accelerate network modernization by proposing to reform regulations that have hindered the transition to all-internet Protocol (IP) networks. Building upon the Commission's longstanding efforts to reform the legacy intercarrier compensation (ICC) framework, the Commission..."
2026-03-24T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated Authority,https://www.federalregister.gov/documents/2026/03/24/2026-05726/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collection. Comments are requested concerning: whether the proposed collection of information..."
2026-03-24T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission,https://www.federalregister.gov/documents/2026/03/24/2026-05725/information-collection-being-reviewed-by-the-federal-communications-commission,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-03-17T00:00:00Z,fcc_general,Internet-Based Telecommunications Relay Service Modernization,https://www.federalregister.gov/documents/2026/03/17/2026-05213/internet-based-telecommunications-relay-service-modernization,The Federal Communications Commission (Commission) proposes to modernize its telecommunications relay services (TRS) rules and seeks comment on the use of automatic speech recognition (ASR) for speech-to- text conversion and advanced text-to-speech technologies for Internet Protocol (IP) Relay Service; the need for metrics for IP Relay quality; the compatibility of IP Relay with Real-Time Text...
2026-03-17T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated Authority,https://www.federalregister.gov/documents/2026/03/17/2026-05122/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collection. Comments are requested concerning: whether the proposed collection of information..."
2026-03-17T00:00:00Z,fcc_general,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,https://www.federalregister.gov/documents/2026/03/17/2026-05120/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,"As part of its continuing effort to reduce paperwork burdens, as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal Agencies to take this opportunity to comment on the following information collection. Pursuant to the Small Business Paperwork Relief Act of 2002, the FCC seeks specific..."
2026-03-17T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission,https://www.federalregister.gov/documents/2026/03/17/2026-05119/information-collection-being-reviewed-by-the-federal-communications-commission,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collection. Comments are requested concerning: whether the proposed collection of information..."
